Time        	total_x total_y total_z	pressure_x pressure_y pressure_z	viscous_x viscous_y viscous_z
130            3.795476e-01 -3.075185e-03 3.153134e-01 2.990290e-01 -3.143351e-03 3.110007e-01 8.051860e-02 6.816646e-05 4.312737e-03
131            3.796276e-01 -3.089449e-03 3.134654e-01 2.992983e-01 -3.157178e-03 3.091465e-01 8.032936e-02 6.772927e-05 4.318824e-03
132            3.795525e-01 -3.110456e-03 3.102806e-01 2.994046e-01 -3.177246e-03 3.059686e-01 8.014784e-02 6.678973e-05 4.311996e-03
133            3.793419e-01 -3.135776e-03 3.065340e-01 2.993692e-01 -3.201182e-03 3.022373e-01 7.997273e-02 6.540593e-05 4.296658e-03
134            3.790650e-01 -3.161635e-03 3.031205e-01 2.992605e-01 -3.224970e-03 2.988432e-01 7.980447e-02 6.333444e-05 4.277330e-03
135            3.788100e-01 -3.178890e-03 3.008280e-01 2.991686e-01 -3.239594e-03 2.965666e-01 7.964138e-02 6.070410e-05 4.261351e-03
136            3.786820e-01 -3.179509e-03 3.000985e-01 2.991981e-01 -3.237111e-03 2.958458e-01 7.948392e-02 5.760202e-05 4.252693e-03
137            3.787422e-01 -3.154883e-03 3.009742e-01 2.994115e-01 -3.209220e-03 2.967192e-01 7.933075e-02 5.433697e-05 4.255034e-03
138            3.789972e-01 -3.103520e-03 3.031086e-01 2.998144e-01 -3.154666e-03 2.988413e-01 7.918277e-02 5.114564e-05 4.267325e-03
139            3.793865e-01 -3.027923e-03 3.059198e-01 3.003477e-01 -3.076034e-03 3.016314e-01 7.903882e-02 4.811086e-05 4.288316e-03
140            3.798264e-01 -2.933489e-03 3.087156e-01 3.009262e-01 -2.979026e-03 3.044022e-01 7.890014e-02 4.553635e-05 4.313331e-03
141            3.802264e-01 -2.829888e-03 3.108331e-01 3.014603e-01 -2.873193e-03 3.064946e-01 7.876611e-02 4.330568e-05 4.338516e-03
142            3.805315e-01 -2.725106e-03 3.117539e-01 3.018930e-01 -2.766745e-03 3.073956e-01 7.863851e-02 4.163881e-05 4.358220e-03
143            3.806994e-01 -2.627988e-03 3.112346e-01 3.021827e-01 -2.668103e-03 3.068650e-01 7.851670e-02 4.011442e-05 4.369554e-03
144            3.807270e-01 -2.541227e-03 3.093374e-01 3.023249e-01 -2.580219e-03 3.049677e-01 7.840215e-02 3.899196e-05 4.369797e-03
145            3.806125e-01 -2.470700e-03 3.064624e-01 3.023189e-01 -2.508448e-03 3.021020e-01 7.829360e-02 3.774735e-05 4.360418e-03
146            3.803909e-01 -2.415275e-03 3.032465e-01 3.021992e-01 -2.452090e-03 2.989030e-01 7.819169e-02 3.681545e-05 4.343481e-03
147            3.801157e-01 -2.378096e-03 3.004099e-01 3.020214e-01 -2.413739e-03 2.960853e-01 7.809432e-02 3.564270e-05 4.324521e-03
148            3.798721e-01 -2.354929e-03 2.985554e-01 3.018703e-01 -2.389689e-03 2.942477e-01 7.800182e-02 3.476030e-05 4.307763e-03
149            3.797300e-01 -2.345926e-03 2.980303e-01 3.018176e-01 -2.379443e-03 2.937322e-01 7.791237e-02 3.351737e-05 4.298103e-03
150            3.797416e-01 -2.342991e-03 2.988497e-01 3.019151e-01 -2.375482e-03 2.945527e-01 7.782643e-02 3.249105e-05 4.297027e-03
151            3.799011e-01 -2.344516e-03 3.007354e-01 3.021586e-01 -2.375538e-03 2.964300e-01 7.774249e-02 3.102285e-05 4.305448e-03
152            3.801715e-01 -2.343912e-03 3.031899e-01 3.025100e-01 -2.373676e-03 2.988692e-01 7.766157e-02 2.976428e-05 4.320774e-03
153            3.804776e-01 -2.341613e-03 3.056356e-01 3.028948e-01 -2.369729e-03 3.012949e-01 7.758276e-02 2.811618e-05 4.340644e-03
154            3.807584e-01 -2.333762e-03 3.075042e-01 3.032507e-01 -2.360496e-03 3.031440e-01 7.750775e-02 2.673351e-05 4.360199e-03
155            3.809557e-01 -2.324473e-03 3.083652e-01 3.035197e-01 -2.349427e-03 3.039891e-01 7.743597e-02 2.495358e-05 4.376158e-03
156            3.810420e-01 -2.311852e-03 3.079954e-01 3.036729e-01 -2.335245e-03 3.036110e-01 7.736908e-02 2.339276e-05 4.384479e-03
157            3.810022e-01 -2.300789e-03 3.064524e-01 3.036959e-01 -2.322165e-03 3.020682e-01 7.730628e-02 2.137556e-05 4.384222e-03
158            3.808474e-01 -2.289712e-03 3.040632e-01 3.035987e-01 -2.309307e-03 2.996881e-01 7.724872e-02 1.959499e-05 4.375128e-03
159            3.805967e-01 -2.284092e-03 3.013615e-01 3.034020e-01 -2.301405e-03 2.970014e-01 7.719470e-02 1.731235e-05 4.360143e-03
160            3.803087e-01 -2.282145e-03 2.989489e-01 3.031641e-01 -2.297361e-03 2.946061e-01 7.714458e-02 1.521526e-05 4.342787e-03
161            3.800418e-01 -2.288934e-03 2.973513e-01 3.029456e-01 -2.301469e-03 2.930237e-01 7.709629e-02 1.253457e-05 4.327652e-03
162            3.798625e-01 -2.300861e-03 2.968880e-01 3.028123e-01 -2.310869e-03 2.925699e-01 7.705024e-02 1.000777e-05 4.318182e-03
163            3.798041e-01 -2.319951e-03 2.976064e-01 3.027994e-01 -2.326838e-03 2.932897e-01 7.700470e-02 6.887073e-06 4.316639e-03
164            3.798747e-01 -2.338321e-03 2.992916e-01 3.029142e-01 -2.342301e-03 2.949683e-01 7.696053e-02 3.979919e-06 4.323243e-03
165            3.800388e-01 -2.355035e-03 3.015335e-01 3.031221e-01 -2.355623e-03 2.971968e-01 7.691667e-02 5.881849e-07 4.336690e-03
166            3.802437e-01 -2.360667e-03 3.038200e-01 3.033691e-01 -2.358189e-03 2.994657e-01 7.687453e-02 -2.478192e-06 4.354225e-03
167            3.804264e-01 -2.355056e-03 3.056430e-01 3.035929e-01 -2.349219e-03 3.012707e-01 7.683355e-02 -5.836920e-06 4.372306e-03
168            3.805436e-01 -2.331851e-03 3.065985e-01 3.037482e-01 -2.323197e-03 3.022113e-01 7.679542e-02 -8.654406e-06 4.387166e-03
169            3.805582e-01 -2.293805e-03 3.064636e-01 3.037985e-01 -2.282223e-03 3.020678e-01 7.675972e-02 -1.158267e-05 4.395774e-03
170            3.804656e-01 -2.237667e-03 3.052585e-01 3.037377e-01 -2.223784e-03 3.008621e-01 7.672790e-02 -1.388218e-05 4.396408e-03
