Time        	total_x total_y total_z	pressure_x pressure_y pressure_z	viscous_x viscous_y viscous_z
58             7.430452e-01 -1.160990e-01 3.401922e-01 6.590314e-01 -1.154659e-01 3.370888e-01 8.401375e-02 -6.330288e-04 3.103344e-03
59             7.391030e-01 -1.048010e-01 3.738796e-01 6.551830e-01 -1.041032e-01 3.701085e-01 8.392000e-02 -6.977128e-04 3.771172e-03
60             7.368484e-01 -9.425191e-02 3.974603e-01 6.529613e-01 -9.345932e-02 3.931217e-01 8.388709e-02 -7.925946e-04 4.338619e-03
61             7.358154e-01 -8.592039e-02 4.092521e-01 6.519256e-01 -8.502529e-02 4.043702e-01 8.388983e-02 -8.950950e-04 4.881833e-03
62             7.358961e-01 -8.002366e-02 4.083777e-01 6.519546e-01 -7.896307e-02 4.031315e-01 8.394154e-02 -1.060586e-03 5.246194e-03
63             7.354080e-01 -7.605592e-02 3.957934e-01 6.514366e-01 -7.484004e-02 3.902858e-01 8.397138e-02 -1.215885e-03 5.507596e-03
64             7.331757e-01 -7.336713e-02 3.740512e-01 6.491149e-01 -7.196998e-02 3.684477e-01 8.406073e-02 -1.397151e-03 5.603482e-03
65             7.285369e-01 -7.150265e-02 3.471465e-01 6.443775e-01 -6.994249e-02 3.415383e-01 8.415939e-02 -1.560161e-03 5.608193e-03
66             7.222211e-01 -7.026766e-02 3.188916e-01 6.379249e-01 -6.853851e-02 3.133838e-01 8.429621e-02 -1.729149e-03 5.507842e-03
67             7.147530e-01 -6.919793e-02 2.930859e-01 6.302985e-01 -6.733796e-02 2.877136e-01 8.445451e-02 -1.859971e-03 5.372330e-03
68             7.075049e-01 -6.926970e-02 2.689502e-01 6.228146e-01 -6.729704e-02 2.637659e-01 8.469029e-02 -1.972663e-03 5.184321e-03
69             7.005053e-01 -6.983136e-02 2.483151e-01 6.155476e-01 -6.779685e-02 2.433200e-01 8.495769e-02 -2.034511e-03 4.995136e-03
70             6.939586e-01 -7.080098e-02 2.316702e-01 6.086700e-01 -6.873432e-02 2.268771e-01 8.528867e-02 -2.066663e-03 4.793074e-03
71             6.878232e-01 -7.112083e-02 2.194547e-01 6.021948e-01 -6.906514e-02 2.148178e-01 8.562837e-02 -2.055689e-03 4.636972e-03
72             6.821585e-01 -7.070049e-02 2.113087e-01 5.961497e-01 -6.868229e-02 2.068040e-01 8.600884e-02 -2.018193e-03 4.504715e-03
73             6.768419e-01 -6.910034e-02 2.063818e-01 5.904817e-01 -6.715782e-02 2.019687e-01 8.636022e-02 -1.942516e-03 4.413140e-03
74             6.718931e-01 -6.595714e-02 2.035786e-01 5.851845e-01 -6.411802e-02 1.992239e-01 8.670858e-02 -1.839113e-03 4.354772e-03
75             6.673856e-01 -6.134308e-02 2.018482e-01 5.803535e-01 -5.962821e-02 1.975251e-01 8.703212e-02 -1.714865e-03 4.323100e-03
76             6.632662e-01 -5.551450e-02 2.001340e-01 5.759202e-01 -5.394326e-02 1.958381e-01 8.734609e-02 -1.571241e-03 4.295829e-03
77             6.593289e-01 -4.912598e-02 1.974382e-01 5.716969e-01 -4.771177e-02 1.931783e-01 8.763198e-02 -1.414208e-03 4.259930e-03
78             6.554792e-01 -4.293980e-02 1.932002e-01 5.675831e-01 -4.167979e-02 1.889969e-01 8.789602e-02 -1.260015e-03 4.203333e-03
79             6.516306e-01 -3.757279e-02 1.871947e-01 5.634993e-01 -3.645797e-02 1.830693e-01 8.813131e-02 -1.114811e-03 4.125393e-03
80             6.477123e-01 -3.344543e-02 1.794103e-01 5.593728e-01 -3.246074e-02 1.753858e-01 8.833952e-02 -9.846880e-04 4.024469e-03
81             6.438062e-01 -3.065052e-02 1.706182e-01 5.552865e-01 -2.978045e-02 1.667082e-01 8.851971e-02 -8.700714e-04 3.910005e-03
82             6.400005e-01 -2.900461e-02 1.617671e-01 5.513187e-01 -2.823499e-02 1.579813e-01 8.868183e-02 -7.696193e-04 3.785764e-03
83             6.364127e-01 -2.822549e-02 1.537618e-01 5.475798e-01 -2.754877e-02 1.500988e-01 8.883287e-02 -6.767172e-04 3.662974e-03
84             6.332108e-01 -2.797982e-02 1.475596e-01 5.442278e-01 -2.738988e-02 1.440144e-01 8.898296e-02 -5.899389e-04 3.545200e-03
85             6.305387e-01 -2.795943e-02 1.434807e-01 5.414037e-01 -2.744320e-02 1.400368e-01 8.913500e-02 -5.162257e-04 3.443958e-03
86             6.283720e-01 -2.815657e-02 1.425098e-01 5.390928e-01 -2.769693e-02 1.391535e-01 8.927925e-02 -4.596336e-04 3.356287e-03
87             6.266150e-01 -2.845873e-02 1.437754e-01 5.372100e-01 -2.804132e-02 1.404786e-01 8.940504e-02 -4.174114e-04 3.296848e-03
88             6.251319e-01 -2.882772e-02 1.468432e-01 5.356236e-01 -2.844222e-02 1.435776e-01 8.950836e-02 -3.855030e-04 3.265521e-03
89             6.237978e-01 -2.920309e-02 1.510965e-01 5.342139e-01 -2.883999e-02 1.478335e-01 8.958393e-02 -3.630937e-04 3.262965e-03
90             6.225714e-01 -2.947789e-02 1.558268e-01 5.329406e-01 -2.913051e-02 1.525437e-01 8.963085e-02 -3.473818e-04 3.283034e-03
91             6.214111e-01 -2.953037e-02 1.601341e-01 5.317600e-01 -2.919389e-02 1.568176e-01 8.965112e-02 -3.364811e-04 3.316521e-03
92             6.202747e-01 -2.921159e-02 1.631353e-01 5.306236e-01 -2.888468e-02 1.597844e-01 8.965107e-02 -3.269119e-04 3.350911e-03
93             6.190650e-01 -2.843100e-02 1.641807e-01 5.294307e-01 -2.811154e-02 1.608035e-01 8.963423e-02 -3.194585e-04 3.377209e-03
94             6.176056e-01 -2.719607e-02 1.629994e-01 5.280032e-01 -2.688391e-02 1.596138e-01 8.960235e-02 -3.121676e-04 3.385637e-03
95             6.157838e-01 -2.557984e-02 1.598269e-01 5.262270e-01 -2.527504e-02 1.564556e-01 8.955675e-02 -3.048015e-04 3.371285e-03
96             6.136206e-01 -2.368556e-02 1.554037e-01 5.241204e-01 -2.339136e-02 1.520679e-01 8.950016e-02 -2.942006e-04 3.335806e-03
97             6.112313e-01 -2.162555e-02 1.507691e-01 5.217951e-01 -2.134636e-02 1.474838e-01 8.943615e-02 -2.791894e-04 3.285338e-03
98             6.087847e-01 -1.956323e-02 1.470426e-01 5.194181e-01 -1.930572e-02 1.438133e-01 8.936659e-02 -2.575162e-04 3.229359e-03
99             6.064841e-01 -1.769630e-02 1.450610e-01 5.171927e-01 -1.746509e-02 1.418836e-01 8.929134e-02 -2.312120e-04 3.177425e-03
